date,store_nbr,family,sales,onpromotion
2017-07-31,3,CELEBRATION,14.0,0
2017-01-01,3,CLEANING,0.0,0
2017-01-02,3,CLEANING,3744.0,21
2017-01-03,3,CLEANING,2894.0,18
2017-01-04,3,CLEANING,3199.0,22
2017-01-05,3,CLEANING,2481.0,13
2017-01-06,3,CLEANING,2723.0,13
2017-01-07,3,CLEANING,3286.0,17
2017-01-08,3,CLEANING,3316.0,16
2017-01-09,3,CLEANING,2394.0,12
2017-01-10,3,CLEANING,2071.0,15
2017-01-11,3,CLEANING,2134.0,10
2017-01-12,3,CLEANING,1697.0,16
2017-01-13,3,CLEANING,2261.0,18
2017-01-14,3,CLEANING,2568.0,12
2017-01-15,3,CLEANING,3018.0,14
2017-01-16,3,CLEANING,2405.0,10
2017-01-17,3,CLEANING,1811.0,7
2017-01-18,3,CLEANING,2130.0,8
2017-01-19,3,CLEANING,1628.0,18
2017-01-20,3,CLEANING,1823.0,11
2017-01-21,3,CLEANING,2779.0,13
2017-01-22,3,CLEANING,3018.0,12
2017-01-23,3,CLEANING,2192.0,10
2017-01-24,3,CLEANING,1654.0,12
2017-01-25,3,CLEANING,2001.0,26
2017-01-26,3,CLEANING,1462.0,19
2017-01-27,3,CLEANING,2052.0,20
2017-01-28,3,CLEANING,2399.0,16
2017-01-29,3,CLEANING,3085.0,16
2017-01-30,3,CLEANING,1825.0,18
2017-01-31,3,CLEANING,1889.0,14
2017-02-01,3,CLEANING,2813.0,21
2017-02-02,3,CLEANING,1882.0,14
2017-02-03,3,CLEANING,2465.0,15
2017-02-04,3,CLEANING,2913.0,18
2017-02-05,3,CLEANING,2950.0,10
2017-02-06,3,CLEANING,2379.0,21
2017-02-07,3,CLEANING,2325.0,37
2017-02-08,3,CLEANING,2207.0,41
2017-02-09,3,CLEANING,1827.0,16
2017-02-10,3,CLEANING,1965.0,17
2017-02-11,3,CLEANING,2291.0,16
2017-02-12,3,CLEANING,2625.0,16
2017-02-13,3,CLEANING,1760.0,17
2017-02-14,3,CLEANING,1402.0,14
2017-02-15,3,CLEANING,1797.0,23
2017-02-16,3,CLEANING,1744.0,16
2017-02-17,3,CLEANING,2042.0,15
2017-02-18,3,CLEANING,3066.0,16
2017-02-19,3,CLEANING,1975.0,15
2017-02-20,3,CLEANING,1850.0,15
2017-02-21,3,CLEANING,1936.0,16
2017-02-22,3,CLEANING,1789.0,14
2017-02-23,3,CLEANING,1771.0,16
2017-02-24,3,CLEANING,2266.0,15
2017-02-25,3,CLEANING,2682.0,14
2017-02-26,3,CLEANING,1824.0,14
2017-02-27,3,CLEANING,1683.0,15
2017-02-28,3,CLEANING,2631.0,14
2017-03-01,3,CLEANING,2464.0,11
2017-03-02,3,CLEANING,2254.0,11
2017-03-03,3,CLEANING,2271.0,11
2017-03-04,3,CLEANING,2804.0,11
2017-03-05,3,CLEANING,3003.0,11
2017-03-06,3,CLEANING,2293.0,11
2017-03-07,3,CLEANING,1897.0,9
2017-03-08,3,CLEANING,1879.0,11
2017-03-09,3,CLEANING,1658.0,7
2017-03-10,3,CLEANING,1992.0,10
2017-03-11,3,CLEANING,2581.0,10
2017-03-12,3,CLEANING,2800.0,11
2017-03-13,3,CLEANING,1965.0,8
2017-03-14,3,CLEANING,1634.0,8
2017-03-15,3,CLEANING,2237.0,9
2017-03-16,3,CLEANING,1680.0,8
2017-03-17,3,CLEANING,1930.0,10
2017-03-18,3,CLEANING,2491.0,8
2017-03-19,3,CLEANING,3129.0,8
2017-03-20,3,CLEANING,3031.0,8
2017-03-21,3,CLEANING,1926.0,9
2017-03-22,3,CLEANING,1883.0,9
2017-03-23,3,CLEANING,1560.0,10
2017-03-24,3,CLEANING,1984.0,12
2017-03-25,3,CLEANING,3430.0,12
2017-03-26,3,CLEANING,2552.0,11
2017-03-27,3,CLEANING,2038.0,10
2017-03-28,3,CLEANING,1660.0,10
2017-03-29,3,CLEANING,2672.0,11
2017-03-30,3,CLEANING,1617.0,11
2017-03-31,3,CLEANING,2158.0,11
2017-04-01,3,CLEANING,4041.0,11
2017-04-02,3,CLEANING,2657.0,11
2017-04-03,3,CLEANING,2251.0,8
2017-04-04,3,CLEANING,1832.0,13
2017-04-05,3,CLEANING,2352.0,12
2017-04-06,3,CLEANING,1745.0,11
2017-04-07,3,CLEANING,2109.0,11
2017-04-08,3,CLEANING,3042.0,10
2017-04-09,3,CLEANING,2838.0,9
2017-04-10,3,CLEANING,1700.0,9
2017-04-11,3,CLEANING,1710.0,15
2017-04-12,3,CLEANING,1698.0,24
2017-04-13,3,CLEANING,1788.0,23
2017-04-14,3,CLEANING,1523.0,24
2017-04-15,3,CLEANING,2191.0,24
2017-04-16,3,CLEANING,2373.0,25
2017-04-17,3,CLEANING,1941.0,23
2017-04-18,3,CLEANING,1751.0,22
2017-04-19,3,CLEANING,2091.0,39
2017-04-20,3,CLEANING,1885.0,39
2017-04-21,3,CLEANING,2254.0,42
2017-04-22,3,CLEANING,2935.0,44
2017-04-23,3,CLEANING,3044.0,43
2017-04-24,3,CLEANING,1889.0,41
2017-04-25,3,CLEANING,1852.0,42
2017-04-26,3,CLEANING,1898.0,44
2017-04-27,3,CLEANING,1613.0,43
2017-04-28,3,CLEANING,1898.0,46
2017-04-29,3,CLEANING,2236.0,44
2017-04-30,3,CLEANING,2281.0,43
2017-05-01,3,CLEANING,3145.0,45
2017-05-02,3,CLEANING,2123.0,38
2017-05-03,3,CLEANING,2344.0,43
2017-05-04,3,CLEANING,1899.0,36
2017-05-05,3,CLEANING,1982.0,38
2017-05-06,3,CLEANING,2496.0,39
2017-05-07,3,CLEANING,2847.0,40
2017-05-08,3,CLEANING,2306.0,32
2017-05-09,3,CLEANING,1637.0,29
2017-05-10,3,CLEANING,1827.0,51
2017-05-11,3,CLEANING,1453.0,33
2017-05-12,3,CLEANING,1797.0,32
2017-05-13,3,CLEANING,2416.0,33
2017-05-14,3,CLEANING,1709.0,35
2017-05-15,3,CLEANING,1652.0,30
2017-05-16,3,CLEANING,1972.0,35
2017-05-17,3,CLEANING,2311.0,36
2017-05-18,3,CLEANING,1636.0,28
2017-05-19,3,CLEANING,1825.0,35
2017-05-20,3,CLEANING,2834.0,36
2017-05-21,3,CLEANING,3299.0,42
2017-05-22,3,CLEANING,1819.0,37
2017-05-23,3,CLEANING,1652.0,35
2017-05-24,3,CLEANING,1838.0,35
2017-05-25,3,CLEANING,1493.0,32
2017-05-26,3,CLEANING,2395.0,36
2017-05-27,3,CLEANING,2006.0,38
2017-05-28,3,CLEANING,2278.0,39
2017-05-29,3,CLEANING,1708.0,32
2017-05-30,3,CLEANING,1726.0,33
2017-05-31,3,CLEANING,1982.0,34
2017-06-01,3,CLEANING,1734.0,3
2017-06-02,3,CLEANING,2346.0,5
2017-06-03,3,CLEANING,2949.0,8
2017-06-04,3,CLEANING,3478.0,11
2017-06-05,3,CLEANING,2320.0,10
2017-06-06,3,CLEANING,1811.0,7
2017-06-07,3,CLEANING,2158.0,10
2017-06-08,3,CLEANING,1578.0,23
2017-06-09,3,CLEANING,2011.0,22
2017-06-10,3,CLEANING,2375.0,22
2017-06-11,3,CLEANING,2524.0,23
2017-06-12,3,CLEANING,1798.0,20
2017-06-13,3,CLEANING,1635.0,21
2017-06-14,3,CLEANING,1901.0,23
2017-06-15,3,CLEANING,1606.0,25
2017-06-16,3,CLEANING,2056.0,25
2017-06-17,3,CLEANING,2560.0,27
2017-06-18,3,CLEANING,1796.0,25
2017-06-19,3,CLEANING,1911.0,23
2017-06-20,3,CLEANING,2066.0,22
2017-06-21,3,CLEANING,1992.0,52
2017-06-22,3,CLEANING,1807.0,48
2017-06-23,3,CLEANING,2294.0,53
2017-06-24,3,CLEANING,2442.0,53
2017-06-25,3,CLEANING,2875.0,51
2017-06-26,3,CLEANING,1792.0,43
2017-06-27,3,CLEANING,1751.0,44
2017-06-28,3,CLEANING,2042.0,60
2017-06-29,3,CLEANING,1828.0,55
2017-06-30,3,CLEANING,2324.0,56
2017-07-01,3,CLEANING,3208.0,52
2017-07-02,3,CLEANING,3229.0,53
2017-07-03,3,CLEANING,2572.0,46
2017-07-04,3,CLEANING,2140.0,49
2017-07-05,3,CLEANING,2227.0,47
2017-07-06,3,CLEANING,2060.0,39
2017-07-07,3,CLEANING,1959.0,43
2017-07-08,3,CLEANING,2460.0,41
2017-07-09,3,CLEANING,2866.0,43
2017-07-10,3,CLEANING,2041.0,38
2017-07-11,3,CLEANING,1962.0,42
2017-07-12,3,CLEANING,2030.0,40
2017-07-13,3,CLEANING,1343.0,21
2017-07-14,3,CLEANING,1837.0,24
2017-07-15,3,CLEANING,2747.0,25
2017-07-16,3,CLEANING,2663.0,25
2017-07-17,3,CLEANING,1844.0,23
2017-07-18,3,CLEANING,1812.0,21
2017-07-19,3,CLEANING,1930.0,25
2017-07-20,3,CLEANING,1888.0,29
2017-07-21,3,CLEANING,1880.0,23
2017-07-22,3,CLEANING,2290.0,23
2017-07-23,3,CLEANING,2320.0,25
2017-07-24,3,CLEANING,2109.0,18
2017-07-25,3,CLEANING,1661.0,18
2017-07-26,3,CLEANING,1825.0,19
2017-07-27,3,CLEANING,1664.0,22
2017-07-28,3,CLEANING,2060.0,26
2017-07-29,3,CLEANING,2404.0,25
2017-07-30,3,CLEANING,3030.0,28
2017-07-31,3,CLEANING,2390.0,26
2017-01-01,3,DAIRY,0.0,0
2017-01-02,3,DAIRY,3547.0,17
2017-01-03,3,DAIRY,2743.0,16
2017-01-04,3,DAIRY,2870.0,37
2017-01-05,3,DAIRY,2144.0,27
2017-01-06,3,DAIRY,2555.0,28
2017-01-07,3,DAIRY,3184.0,29
2017-01-08,3,DAIRY,3481.0,28
2017-01-09,3,DAIRY,2248.0,29
2017-01-10,3,DAIRY,1895.0,27
2017-01-11,3,DAIRY,2140.0,28
2017-01-12,3,DAIRY,1704.0,31
2017-01-13,3,DAIRY,2470.0,28
2017-01-14,3,DAIRY,3107.0,28
2017-01-15,3,DAIRY,3549.0,22
2017-01-16,3,DAIRY,2249.0,21
2017-01-17,3,DAIRY,2005.0,23
2017-01-18,3,DAIRY,2315.0,32
2017-01-19,3,DAIRY,1774.0,25
2017-01-20,3,DAIRY,2067.0,25
2017-01-21,3,DAIRY,3441.0,24
2017-01-22,3,DAIRY,3687.0,24
2017-01-23,3,DAIRY,2282.0,24
2017-01-24,3,DAIRY,1963.0,22
2017-01-25,3,DAIRY,2247.0,35
2017-01-26,3,DAIRY,1815.0,20
2017-01-27,3,DAIRY,2545.0,21
2017-01-28,3,DAIRY,2999.0,21
2017-01-29,3,DAIRY,3411.0,20
2017-01-30,3,DAIRY,1998.0,22
2017-01-31,3,DAIRY,2227.0,20
2017-02-01,3,DAIRY,2855.0,21
2017-02-02,3,DAIRY,1894.0,17
2017-02-03,3,DAIRY,2548.0,21
2017-02-04,3,DAIRY,3072.0,20
2017-02-05,3,DAIRY,3194.0,19
2017-02-06,3,DAIRY,2292.0,21
2017-02-07,3,DAIRY,1921.0,22
2017-02-08,3,DAIRY,2384.0,26
2017-02-09,3,DAIRY,1964.0,18
2017-02-10,3,DAIRY,2360.0,20
2017-02-11,3,DAIRY,3071.0,21
2017-02-12,3,DAIRY,3361.0,20
2017-02-13,3,DAIRY,2508.0,21
2017-02-14,3,DAIRY,1810.0,21
2017-02-15,3,DAIRY,2317.0,29
2017-02-16,3,DAIRY,2037.0,18
2017-02-17,3,DAIRY,2499.0,18
2017-02-18,3,DAIRY,3784.0,18
2017-02-19,3,DAIRY,2726.0,18
2017-02-20,3,DAIRY,2186.0,17
2017-02-21,3,DAIRY,2121.0,16
2017-02-22,3,DAIRY,2254.0,17
2017-02-23,3,DAIRY,1760.0,16
2017-02-24,3,DAIRY,2250.0,16
2017-02-25,3,DAIRY,2530.0,16
2017-02-26,3,DAIRY,1982.0,16
2017-02-27,3,DAIRY,1927.0,16
2017-02-28,3,DAIRY,2899.0,16
2017-03-01,3,DAIRY,2640.0,36
2017-03-02,3,DAIRY,2237.0,30
2017-03-03,3,DAIRY,2662.0,38
2017-03-04,3,DAIRY,3230.0,38
2017-03-05,3,DAIRY,3443.0,38
2017-03-06,3,DAIRY,2264.0,39
2017-03-07,3,DAIRY,2136.0,37
2017-03-08,3,DAIRY,2126.0,37
2017-03-09,3,DAIRY,1807.0,34
2017-03-10,3,DAIRY,2530.0,36
2017-03-11,3,DAIRY,3149.0,34
2017-03-12,3,DAIRY,3763.0,34
2017-03-13,3,DAIRY,2305.0,35
2017-03-14,3,DAIRY,1833.0,35
2017-03-15,3,DAIRY,2383.0,38
2017-03-16,3,DAIRY,2001.0,35
2017-03-17,3,DAIRY,2637.0,52
2017-03-18,3,DAIRY,3063.0,47
2017-03-19,3,DAIRY,4037.0,47
2017-03-20,3,DAIRY,2377.0,44
2017-03-21,3,DAIRY,2295.0,51
2017-03-22,3,DAIRY,2266.0,52
2017-03-23,3,DAIRY,2078.0,29
2017-03-24,3,DAIRY,2266.0,36
2017-03-25,3,DAIRY,3239.0,37
2017-03-26,3,DAIRY,3514.0,37
2017-03-27,3,DAIRY,2316.0,36
2017-03-28,3,DAIRY,2024.0,37
2017-03-29,3,DAIRY,2532.0,38
2017-03-30,3,DAIRY,1848.0,29
2017-03-31,3,DAIRY,2982.0,31
2017-04-01,3,DAIRY,4448.0,3
2017-04-02,3,DAIRY,3148.0,2
2017-04-03,3,DAIRY,2202.0,4
2017-04-04,3,DAIRY,2175.0,3
2017-04-05,3,DAIRY,2583.0,6
2017-04-06,3,DAIRY,1899.0,7
2017-04-07,3,DAIRY,2559.0,5
2017-04-08,3,DAIRY,2910.0,8
2017-04-09,3,DAIRY,3336.0,6
2017-04-10,3,DAIRY,2114.0,13
2017-04-11,3,DAIRY,2212.0,8
2017-04-12,3,DAIRY,2412.0,12
2017-04-13,3,DAIRY,2392.0,8
2017-04-14,3,DAIRY,2337.0,8
2017-04-15,3,DAIRY,2656.0,9
2017-04-16,3,DAIRY,3167.0,10
2017-04-17,3,DAIRY,2378.0,9
2017-04-18,3,DAIRY,1954.0,10
2017-04-19,3,DAIRY,2471.0,20
2017-04-20,3,DAIRY,1944.0,15
2017-04-21,3,DAIRY,2715.0,26
2017-04-22,3,DAIRY,3145.0,25
2017-04-23,3,DAIRY,3578.0,27
2017-04-24,3,DAIRY,2112.0,25
2017-04-25,3,DAIRY,2163.0,25
2017-04-26,3,DAIRY,2127.0,27
2017-04-27,3,DAIRY,1722.0,27
2017-04-28,3,DAIRY,2342.0,30
2017-04-29,3,DAIRY,2776.0,31
2017-04-30,3,DAIRY,2871.0,27
2017-05-01,3,DAIRY,3424.0,29
2017-05-02,3,DAIRY,2285.0,29
2017-05-03,3,DAIRY,2567.0,38
2017-05-04,3,DAIRY,2112.0,35
2017-05-05,3,DAIRY,2259.0,36
2017-05-06,3,DAIRY,3008.0,33
2017-05-07,3,DAIRY,3654.0,30
2017-05-08,3,DAIRY,2271.0,33
2017-05-09,3,DAIRY,1890.0,39
2017-05-10,3,DAIRY,2345.0,49
2017-05-11,3,DAIRY,1699.0,31
2017-05-12,3,DAIRY,2265.0,30
2017-05-13,3,DAIRY,3349.0,30
2017-05-14,3,DAIRY,2547.0,31
2017-05-15,3,DAIRY,1965.0,30
2017-05-16,3,DAIRY,2208.0,33
2017-05-17,3,DAIRY,2476.0,35
2017-05-18,3,DAIRY,1725.0,31
2017-05-19,3,DAIRY,2140.0,31
2017-05-20,3,DAIRY,3051.0,30
2017-05-21,3,DAIRY,3592.0,33
2017-05-22,3,DAIRY,2082.0,34
2017-05-23,3,DAIRY,1744.0,30
2017-05-24,3,DAIRY,2099.0,31
2017-05-25,3,DAIRY,1708.0,27
2017-05-26,3,DAIRY,2592.0,34
2017-05-27,3,DAIRY,2511.0,34
2017-05-28,3,DAIRY,2788.0,30
2017-05-29,3,DAIRY,2175.0,29
2017-05-30,3,DAIRY,1924.0,29
2017-05-31,3,DAIRY,2259.0,30
2017-06-01,3,DAIRY,2001.0,4
2017-06-02,3,DAIRY,2810.0,20
2017-06-03,3,DAIRY,3131.0,24
2017-06-04,3,DAIRY,4277.0,24
2017-06-05,3,DAIRY,2289.0,22
2017-06-06,3,DAIRY,1969.0,20
2017-06-07,3,DAIRY,2248.0,26
2017-06-08,3,DAIRY,1710.0,33
2017-06-09,3,DAIRY,2423.0,42
2017-06-10,3,DAIRY,2804.0,45
2017-06-11,3,DAIRY,3227.0,44
2017-06-12,3,DAIRY,2098.0,46
2017-06-13,3,DAIRY,1971.0,44
2017-06-14,3,DAIRY,2253.0,43
2017-06-15,3,DAIRY,1855.0,28
2017-06-16,3,DAIRY,2537.0,31
2017-06-17,3,DAIRY,3348.0,32
2017-06-18,3,DAIRY,2442.0,30
2017-06-19,3,DAIRY,2098.0,35
2017-06-20,3,DAIRY,1906.0,39
2017-06-21,3,DAIRY,2133.0,46
2017-06-22,3,DAIRY,1803.0,38
2017-06-23,3,DAIRY,2316.0,29
2017-06-24,3,DAIRY,2698.0,28
2017-06-25,3,DAIRY,3441.0,33
2017-06-26,3,DAIRY,2128.0,30
2017-06-27,3,DAIRY,1898.0,28
2017-06-28,3,DAIRY,2154.0,27
2017-06-29,3,DAIRY,1559.0,23
2017-06-30,3,DAIRY,2120.0,28
2017-07-01,3,DAIRY,3284.0,29
2017-07-02,3,DAIRY,3545.0,30
2017-07-03,3,DAIRY,2438.0,28
2017-07-04,3,DAIRY,1867.0,28
2017-07-05,3,DAIRY,2250.0,45
2017-07-06,3,DAIRY,1612.0,40
2017-07-07,3,DAIRY,2335.0,40
2017-07-08,3,DAIRY,2644.0,42
2017-07-09,3,DAIRY,3000.0,42
2017-07-10,3,DAIRY,2032.0,39
2017-07-11,3,DAIRY,1788.0,40
2017-07-12,3,DAIRY,2084.0,39
2017-07-13,3,DAIRY,1591.0,30
2017-07-14,3,DAIRY,2016.0,31
2017-07-15,3,DAIRY,2531.0,30
2017-07-16,3,DAIRY,2762.0,21
2017-07-17,3,DAIRY,2020.0,23
2017-07-18,3,DAIRY,1822.0,23
2017-07-19,3,DAIRY,2003.0,22
2017-07-20,3,DAIRY,1725.0,23
2017-07-21,3,DAIRY,2095.0,23
2017-07-22,3,DAIRY,2396.0,21
2017-07-23,3,DAIRY,2658.0,21
2017-07-24,3,DAIRY,2103.0,22
2017-07-25,3,DAIRY,1728.0,20
2017-07-26,3,DAIRY,1962.0,23
2017-07-27,3,DAIRY,1586.0,10
2017-07-28,3,DAIRY,2103.0,11
2017-07-29,3,DAIRY,2392.0,11
2017-07-30,3,DAIRY,2638.0,9
2017-07-31,3,DAIRY,1970.0,10
2017-01-01,3,DELI,0.0,0
2017-01-02,3,DELI,611.638,11
2017-01-03,3,DELI,346.988,7
2017-01-04,3,DELI,309.81,8
2017-01-05,3,DELI,347.902,1
2017-01-06,3,DELI,472.306,65
2017-01-07,3,DELI,574.943,3
2017-01-08,3,DELI,502.642,1
2017-01-09,3,DELI,347.276,7
2017-01-10,3,DELI,304.516,10
2017-01-11,3,DELI,334.536,9
2017-01-12,3,DELI,259.335,9
2017-01-13,3,DELI,425.933,68
2017-01-14,3,DELI,502.284,10
2017-01-15,3,DELI,509.296,9
2017-01-16,3,DELI,380.416,10
2017-01-17,3,DELI,381.191,10
2017-01-18,3,DELI,352.739,12
2017-01-19,3,DELI,286.111,11
2017-01-20,3,DELI,425.405,65
2017-01-21,3,DELI,664.497,13
2017-01-22,3,DELI,679.186,12
2017-01-23,3,DELI,406.646,11
2017-01-24,3,DELI,306.047,12
2017-01-25,3,DELI,401.672,13
2017-01-26,3,DELI,301.568,9
2017-01-27,3,DELI,437.491,65
2017-01-28,3,DELI,566.857,13
2017-01-29,3,DELI,571.576,12
2017-01-30,3,DELI,342.461,13
2017-01-31,3,DELI,372.245,13
2017-02-01,3,DELI,437.273,7
2017-02-02,3,DELI,340.061,7
2017-02-03,3,DELI,465.093,65
2017-02-04,3,DELI,592.494,7
2017-02-05,3,DELI,653.562,6
2017-02-06,3,DELI,371.641,6
2017-02-07,3,DELI,321.259,8
2017-02-08,3,DELI,454.206,12
2017-02-09,3,DELI,338.17,5
2017-02-10,3,DELI,423.784,68
2017-02-11,3,DELI,493.226,6
2017-02-12,3,DELI,536.637,6
2017-02-13,3,DELI,392.453,5
2017-02-14,3,DELI,276.307,6
2017-02-15,3,DELI,282.986,5
2017-02-16,3,DELI,315.495,6
2017-02-17,3,DELI,433.389,67
2017-02-18,3,DELI,598.393,6
2017-02-19,3,DELI,476.43,6
2017-02-20,3,DELI,367.454,6
2017-02-21,3,DELI,362.255,7
2017-02-22,3,DELI,297.491,5
2017-02-23,3,DELI,295.977,6
2017-02-24,3,DELI,497.006,67
2017-02-25,3,DELI,483.648,8
2017-02-26,3,DELI,327.45898,7
2017-02-27,3,DELI,308.512,6
2017-02-28,3,DELI,524.335,7
2017-03-01,3,DELI,410.007,3
2017-03-02,3,DELI,320.036,0
2017-03-03,3,DELI,409.082,62
2017-03-04,3,DELI,569.025,0
2017-03-05,3,DELI,620.626,0
2017-03-06,3,DELI,350.371,0
2017-03-07,3,DELI,313.901,0
2017-03-08,3,DELI,304.614,2
2017-03-09,3,DELI,241.505,5
2017-03-10,3,DELI,481.616,64
2017-03-11,3,DELI,554.781,4
2017-03-12,3,DELI,635.785,5
2017-03-13,3,DELI,427.49,4
2017-03-14,3,DELI,292.412,3
2017-03-15,3,DELI,390.766,4
2017-03-16,3,DELI,366.885,4
2017-03-17,3,DELI,529.68097,65
2017-03-18,3,DELI,658.73,2
2017-03-19,3,DELI,670.8,2
2017-03-20,3,DELI,421.632,5
2017-03-21,3,DELI,355.689,10
2017-03-22,3,DELI,343.84,12
2017-03-23,3,DELI,405.644,10
2017-03-24,3,DELI,473.161,66
2017-03-25,3,DELI,563.628,11
2017-03-26,3,DELI,682.952,13
2017-03-27,3,DELI,373.803,13
2017-03-28,3,DELI,401.8,13
2017-03-29,3,DELI,395.929,10
2017-03-30,3,DELI,356.799,11
2017-03-31,3,DELI,530.488,70
2017-04-01,3,DELI,852.963,13
2017-04-02,3,DELI,572.43,13
2017-04-03,3,DELI,423.497,11
2017-04-04,3,DELI,385.368,9
2017-04-05,3,DELI,441.682,10
2017-04-06,3,DELI,326.874,11
2017-04-07,3,DELI,470.774,70
2017-04-08,3,DELI,538.325,12
2017-04-09,3,DELI,710.493,11
2017-04-10,3,DELI,326.423,6
2017-04-11,3,DELI,361.731,5
2017-04-12,3,DELI,249.739,5
2017-04-13,3,DELI,279.004,7
2017-04-14,3,DELI,342.688,65
2017-04-15,3,DELI,509.58,6
2017-04-16,3,DELI,529.564,6
2017-04-17,3,DELI,410.239,7
2017-04-18,3,DELI,296.622,6
2017-04-19,3,DELI,346.401,5
2017-04-20,3,DELI,317.947,4
2017-04-21,3,DELI,481.977,69
2017-04-22,3,DELI,536.8,3
2017-04-23,3,DELI,626.812,3
2017-04-24,3,DELI,317.558,4
2017-04-25,3,DELI,349.113,5
2017-04-26,3,DELI,318.968,6
2017-04-27,3,DELI,278.921,5
2017-04-28,3,DELI,437.366,71
2017-04-29,3,DELI,493.197,5
2017-04-30,3,DELI,458.482,4
2017-05-01,3,DELI,678.882,1
2017-05-02,3,DELI,450.769,2
2017-05-03,3,DELI,381.175,3
2017-05-04,3,DELI,341.93,2
2017-05-05,3,DELI,384.715,69
2017-05-06,3,DELI,580.156,2
2017-05-07,3,DELI,590.376,2
2017-05-08,3,DELI,349.508,11
2017-05-09,3,DELI,267.87,9
2017-05-10,3,DELI,277.946,14
2017-05-11,3,DELI,236.014,10
2017-05-12,3,DELI,353.36,63
2017-05-13,3,DELI,610.804,14
2017-05-14,3,DELI,349.862,12
2017-05-15,3,DELI,356.37,11
2017-05-16,3,DELI,357.245,11
2017-05-17,3,DELI,387.195,13
2017-05-18,3,DELI,310.405,10
2017-05-19,3,DELI,440.226,67
2017-05-20,3,DELI,516.753,12
2017-05-21,3,DELI,617.894,13
2017-05-22,3,DELI,349.914,11
2017-05-23,3,DELI,320.292,11
2017-05-24,3,DELI,311.648,11
2017-05-25,3,DELI,280.905,9
2017-05-26,3,DELI,534.814,68
2017-05-27,3,DELI,496.309,11
2017-05-28,3,DELI,509.975,11
2017-05-29,3,DELI,346.603,13
2017-05-30,3,DELI,340.735,13
2017-05-31,3,DELI,365.209,12
2017-06-01,3,DELI,281.969,0
2017-06-02,3,DELI,554.311,64
2017-06-03,3,DELI,610.396,8
2017-06-04,3,DELI,626.743,8
2017-06-05,3,DELI,479.315,7
2017-06-06,3,DELI,306.48,8
2017-06-07,3,DELI,428.495,8
2017-06-08,3,DELI,366.407,8
2017-06-09,3,DELI,430.47,67
2017-06-10,3,DELI,516.493,8
2017-06-11,3,DELI,641.48,8
2017-06-12,3,DELI,385.67,11
2017-06-13,3,DELI,304.434,8
2017-06-14,3,DELI,408.287,8
2017-06-15,3,DELI,344.802,3
2017-06-16,3,DELI,488.582,68
2017-06-17,3,DELI,615.314,3
2017-06-18,3,DELI,426.107,3
2017-06-19,3,DELI,379.16,3
2017-06-20,3,DELI,312.406,3
2017-06-21,3,DELI,317.779,4
2017-06-22,3,DELI,283.979,1
2017-06-23,3,DELI,386.591,64
2017-06-24,3,DELI,484.281,1
2017-06-25,3,DELI,597.799,2
2017-06-26,3,DELI,338.905,3
2017-06-27,3,DELI,331.961,1
2017-06-28,3,DELI,271.286,2
2017-06-29,3,DELI,264.763,1
2017-06-30,3,DELI,385.599,69
2017-07-01,3,DELI,627.458,1
2017-07-02,3,DELI,529.685,1
2017-07-03,3,DELI,489.995,2
2017-07-04,3,DELI,348.662,4
2017-07-05,3,DELI,375.907,15
2017-07-06,3,DELI,288.878,14
2017-07-07,3,DELI,517.359,70
2017-07-08,3,DELI,537.383,15
2017-07-09,3,DELI,511.031,14
2017-07-10,3,DELI,362.794,13
2017-07-11,3,DELI,346.776,14
2017-07-12,3,DELI,311.454,16
2017-07-13,3,DELI,246.672,13
2017-07-14,3,DELI,416.629,66
2017-07-15,3,DELI,479.062,15
2017-07-16,3,DELI,492.26,15
2017-07-17,3,DELI,415.321,15
2017-07-18,3,DELI,316.861,16
2017-07-19,3,DELI,307.924,15
2017-07-20,3,DELI,314.574,15
2017-07-21,3,DELI,452.379,66
2017-07-22,3,DELI,442.701,16
2017-07-23,3,DELI,408.683,14
2017-07-24,3,DELI,308.839,16
2017-07-25,3,DELI,300.198,16
2017-07-26,3,DELI,260.741,16
2017-07-27,3,DELI,283.61,10
2017-07-28,3,DELI,429.948,66
2017-07-29,3,DELI,418.514,9
2017-07-30,3,DELI,493.467,7
2017-07-31,3,DELI,313.129,9
2017-01-01,3,EGGS,0.0,0
2017-01-02,3,EGGS,853.0,0
2017-01-03,3,EGGS,664.0,0
2017-01-04,3,EGGS,596.0,0
2017-01-05,3,EGGS,447.0,2
2017-01-06,3,EGGS,512.0,31
2017-01-07,3,EGGS,617.0,2
2017-01-08,3,EGGS,727.0,2
2017-01-09,3,EGGS,440.0,2
2017-01-10,3,EGGS,416.0,2
2017-01-11,3,EGGS,437.0,2
2017-01-12,3,EGGS,362.0,2
2017-01-13,3,EGGS,494.0,31
2017-01-14,3,EGGS,606.0,2
2017-01-15,3,EGGS,743.0,2
2017-01-16,3,EGGS,496.0,2
2017-01-17,3,EGGS,431.0,2
2017-01-18,3,EGGS,479.0,2
2017-01-19,3,EGGS,345.0,2
2017-01-20,3,EGGS,481.0,32
2017-01-21,3,EGGS,726.0,2
2017-01-22,3,EGGS,765.0,2
2017-01-23,3,EGGS,501.0,2
2017-01-24,3,EGGS,393.0,2
2017-01-25,3,EGGS,447.0,2
2017-01-26,3,EGGS,339.0,2
2017-01-27,3,EGGS,493.0,32
2017-01-28,3,EGGS,616.0,2
2017-01-29,3,EGGS,648.0,2
2017-01-30,3,EGGS,434.0,2
